nvertices: 100000, damping factor: 0.2
Pagerank of node 88846 is: 1.27075e-05
Pagerank of node 88847 is: 1.07575e-05
Pagerank of node 88848 is: 9.65945e-06
Pagerank of node 88849 is: 1.07803e-05
Pagerank of node 88850 is: 1.03681e-05
Pagerank of node 88851 is: 1.10219e-05
Pagerank of node 88852 is: 1.00325e-05
Pagerank of node 88853 is: 9.22931e-06
Pagerank of node 88854 is: 1.15884e-05
Pagerank of node 88855 is: 1.15623e-05
Pagerank of node 88856 is: 9.18524e-06
Pagerank of node 88857 is: 1.26017e-05
Pagerank of node 88858 is: 9.59517e-06
Pagerank of node 88859 is: 8.79869e-06
Pagerank of node 88860 is: 1.2318e-05
Pagerank of node 88861 is: 9.57223e-06
Pagerank of node 88862 is: 1.19382e-05
Pagerank of node 88863 is: 8.35692e-06
Pagerank of node 88864 is: 1.2015e-05
Pagerank of node 88865 is: 1.01264e-05
Pagerank of node 88866 is: 1.07836e-05
Pagerank of node 88867 is: 1.13695e-05
Pagerank of node 88868 is: 9.13458e-06
Pagerank of node 88869 is: 9.30805e-06
Pagerank of node 88870 is: 7.96029e-06
Pagerank of node 88871 is: 1.28118e-05
Pagerank of node 88872 is: 1.03143e-05
Pagerank of node 88873 is: 1.35426e-05
Pagerank of node 88874 is: 9.58181e-06
Pagerank of node 88875 is: 9.27867e-06
Pagerank of node 88876 is: 6.8227e-06
Pagerank of node 88877 is: 1.12323e-05
Pagerank of node 88878 is: 6.84727e-06
Pagerank of node 88879 is: 8.91303e-06
Pagerank of node 88880 is: 1.20609e-05
Pagerank of node 88881 is: 1.11857e-05
Pagerank of node 88882 is: 1.00586e-05
Pagerank of node 88883 is: 9.16563e-06
Pagerank of node 88884 is: 1.18805e-05
Pagerank of node 88885 is: 1.18561e-05
Pagerank of node 88886 is: 8.45035e-06
Pagerank of node 88887 is: 1.00969e-05
Pagerank of node 88888 is: 7.64645e-06
Pagerank of node 88889 is: 1.16424e-05
Pagerank of node 88890 is: 1.08545e-05
Pagerank of node 88891 is: 1.29043e-05
Pagerank of node 88892 is: 6.82743e-06
Pagerank of node 88893 is: 1.04687e-05
Pagerank of node 88894 is: 8.90007e-06
Pagerank of node 88895 is: 1.06353e-05
Pagerank of node 88896 is: 1.03556e-05
Pagerank of node 88897 is: 1.21674e-05
Pagerank of node 88898 is: 1.43539e-05
Pagerank of node 88899 is: 1.26923e-05
Pagerank of node 88900 is: 9.29232e-06
Pagerank of node 88901 is: 7.19955e-06
Pagerank of node 88902 is: 1.08828e-05
Pagerank of node 88903 is: 1.19071e-05
Pagerank of node 88904 is: 1.02945e-05
Pagerank of node 88905 is: 1.16647e-05
Pagerank of node 88906 is: 6.81415e-06
Pagerank of node 88907 is: 8.4758e-06
Pagerank of node 88908 is: 9.94444e-06
Pagerank of node 88909 is: 1.24131e-05
Pagerank of node 88910 is: 1.05082e-05
Pagerank of node 88911 is: 7.22178e-06
Pagerank of node 88912 is: 1.03264e-05
Pagerank of node 88913 is: 9.0651e-06
Pagerank of node 88914 is: 1.23735e-05
Pagerank of node 88915 is: 1.11788e-05
Pagerank of node 88916 is: 1.19136e-05
Pagerank of node 88917 is: 8.4969e-06
Pagerank of node 88918 is: 1.004e-05
Pagerank of node 88919 is: 8.78565e-06
Pagerank of node 88920 is: 1.04371e-05
Pagerank of node 88921 is: 7.61898e-06
Pagerank of node 88922 is: 1.20976e-05
Pagerank of node 88923 is: 9.11935e-06
Pagerank of node 88924 is: 1.34338e-05
Pagerank of node 88925 is: 7.32376e-06
Pagerank of node 88926 is: 1.0746e-05
Pagerank of node 88927 is: 1.35321e-05
Pagerank of node 88928 is: 1.11404e-05
Pagerank of node 88929 is: 7.74533e-06
Pagerank of node 88930 is: 1.17189e-05
Pagerank of node 88931 is: 1.08676e-05
Pagerank of node 88932 is: 8.7826e-06
Pagerank of node 88933 is: 9.14675e-06
Pagerank of node 88934 is: 9.24351e-06
Pagerank of node 88935 is: 1.16865e-05
Pagerank of node 88936 is: 7.99048e-06
Pagerank of node 88937 is: 1.08849e-05
Pagerank of node 88938 is: 1.33267e-05
Pagerank of node 88939 is: 5.19002e-06
Pagerank of node 88940 is: 1.00773e-05
Pagerank of node 88941 is: 8.12328e-06
Pagerank of node 88942 is: 1.15713e-05
Pagerank of node 88943 is: 9.5449e-06
Pagerank of node 88944 is: 8.76089e-06
Pagerank of node 88945 is: 8.74269e-06
Pagerank of node 88946 is: 9.70036e-06
Pagerank of node 88947 is: 8.84585e-06
Pagerank of node 88948 is: 9.68098e-06
Pagerank of node 88949 is: 9.28122e-06
Pagerank of node 88950 is: 1.10325e-05
Pagerank of node 88951 is: 8.33466e-06
Pagerank of node 88952 is: 1.31103e-05
Pagerank of node 88953 is: 9.68729e-06
Pagerank of node 88954 is: 9.59058e-06
Pagerank of node 88955 is: 1.10699e-05
Pagerank of node 88956 is: 1.17015e-05
Pagerank of node 88957 is: 7.23424e-06
Pagerank of node 88958 is: 9.35652e-06
Pagerank of node 88959 is: 1.05361e-05
Pagerank of node 88960 is: 9.11051e-06
Pagerank of node 88961 is: 9.63421e-06
Pagerank of node 88962 is: 4.77283e-06
Pagerank of node 88963 is: 1.04674e-05
Pagerank of node 88964 is: 1.12919e-05
Pagerank of node 88965 is: 7.65498e-06
Pagerank of node 88966 is: 7.30128e-06
Pagerank of node 88967 is: 9.53783e-06
Pagerank of node 88968 is: 1.00512e-05
Pagerank of node 88969 is: 1.03146e-05
Pagerank of node 88970 is: 1.08196e-05
Pagerank of node 88971 is: 9.71375e-06
Pagerank of node 88972 is: 8.33399e-06
Pagerank of node 88973 is: 1.03614e-05
Pagerank of node 88974 is: 1.12627e-05
Pagerank of node 88975 is: 1.07266e-05
Pagerank of node 88976 is: 9.81316e-06
Pagerank of node 88977 is: 9.91323e-06
Pagerank of node 88978 is: 1.1094e-05
Pagerank of node 88979 is: 1.03617e-05
Pagerank of node 88980 is: 1.27197e-05
Pagerank of node 88981 is: 9.54975e-06
Pagerank of node 88982 is: 9.33892e-06
Pagerank of node 88983 is: 1.07019e-05
Pagerank of node 88984 is: 1.09617e-05
Pagerank of node 88985 is: 1.14571e-05
Pagerank of node 88986 is: 1.02989e-05
Pagerank of node 88987 is: 1.20379e-05
Pagerank of node 88988 is: 9.8658e-06
Pagerank of node 88989 is: 1.04422e-05
Pagerank of node 88990 is: 1.06585e-05
Pagerank of node 88991 is: 8.374e-06
Pagerank of node 88992 is: 9.76495e-06
Pagerank of node 88993 is: 1.07514e-05
Pagerank of node 88994 is: 1.01218e-05
Pagerank of node 88995 is: 1.12588e-05
Pagerank of node 88996 is: 9.2219e-06
Pagerank of node 88997 is: 9.23344e-06
Pagerank of node 88998 is: 1.44042e-05
Pagerank of node 88999 is: 8.87812e-06
Pagerank of node 89000 is: 1.07431e-05
Pagerank of node 89001 is: 1.08683e-05
Pagerank of node 89002 is: 7.25181e-06
Pagerank of node 89003 is: 1.12628e-05
Pagerank of node 89004 is: 9.48766e-06
Pagerank of node 89005 is: 1.38703e-05
Pagerank of node 89006 is: 7.85507e-06
Pagerank of node 89007 is: 1.20264e-05
Pagerank of node 89008 is: 9.62396e-06
Pagerank of node 89009 is: 1.16144e-05
Pagerank of node 89010 is: 1.01065e-05
Pagerank of node 89011 is: 8.80436e-06
Pagerank of node 89012 is: 1.14779e-05
Pagerank of node 89013 is: 1.22934e-05
Pagerank of node 89014 is: 8.05241e-06
Pagerank of node 89015 is: 1.00398e-05
Pagerank of node 89016 is: 8.71729e-06
Pagerank of node 89017 is: 1.19936e-05
Pagerank of node 89018 is: 1.13073e-05
Pagerank of node 89019 is: 1.11506e-05
Pagerank of node 89020 is: 8.49065e-06
Pagerank of node 89021 is: 8.23618e-06
Pagerank of node 89022 is: 9.67717e-06
Pagerank of node 89023 is: 8.87446e-06
Pagerank of node 89024 is: 9.61456e-06
Pagerank of node 89025 is: 7.96276e-06
Pagerank of node 89026 is: 1.15953e-05
Pagerank of node 89027 is: 9.55492e-06
Pagerank of node 89028 is: 9.29624e-06
Pagerank of node 89029 is: 6.8837e-06
Pagerank of node 89030 is: 1.11902e-05
Pagerank of node 89031 is: 1.2341e-05
Pagerank of node 89032 is: 8.37086e-06
Pagerank of node 89033 is: 9.64189e-06
Pagerank of node 89034 is: 1.34871e-05
Pagerank of node 89035 is: 9.55531e-06
Pagerank of node 89036 is: 1.00331e-05
Pagerank of node 89037 is: 1.01383e-05
Pagerank of node 89038 is: 6.08586e-06
Pagerank of node 89039 is: 1.04167e-05
Pagerank of node 89040 is: 1.14969e-05
Pagerank of node 89041 is: 9.91178e-06
Pagerank of node 89042 is: 1.03454e-05
Pagerank of node 89043 is: 1.16248e-05
Pagerank of node 89044 is: 1.18215e-05
Pagerank of node 89045 is: 9.28812e-06
Pagerank of node 89046 is: 8.82307e-06
Pagerank of node 89047 is: 1.16594e-05
Pagerank of node 89048 is: 9.11503e-06
Pagerank of node 89049 is: 1.21184e-05
Pagerank of node 89050 is: 8.43652e-06
Pagerank of node 89051 is: 9.65642e-06
Pagerank of node 89052 is: 1.12001e-05
Pagerank of node 89053 is: 9.6387e-06
Pagerank of node 89054 is: 9.14236e-06
Pagerank of node 89055 is: 9.47988e-06
Pagerank of node 89056 is: 1.32777e-05
Pagerank of node 89057 is: 9.23911e-06
Pagerank of node 89058 is: 7.79903e-06
Pagerank of node 89059 is: 6.3981e-06
Pagerank of node 89060 is: 9.2351e-06
Pagerank of node 89061 is: 1.09457e-05
Pagerank of node 89062 is: 8.07946e-06
Pagerank of node 89063 is: 9.65677e-06
Pagerank of node 89064 is: 9.53483e-06
Pagerank of node 89065 is: 7.08422e-06
Pagerank of node 89066 is: 9.59189e-06
Pagerank of node 89067 is: 9.24948e-06
Pagerank of node 89068 is: 9.94853e-06
Pagerank of node 89069 is: 1.2358e-05
Pagerank of node 89070 is: 7.57734e-06
Pagerank of node 89071 is: 1.05907e-05
Pagerank of node 89072 is: 8.59988e-06
Pagerank of node 89073 is: 9.66597e-06
Pagerank of node 89074 is: 1.28604e-05
Pagerank of node 89075 is: 8.30893e-06
Pagerank of node 89076 is: 1.2051e-05
Pagerank of node 89077 is: 9.96902e-06
Pagerank of node 89078 is: 9.24097e-06
Pagerank of node 89079 is: 9.89455e-06
Pagerank of node 89080 is: 1.26399e-05
Pagerank of node 89081 is: 8.0506e-06
Pagerank of node 89082 is: 6.05347e-06
Pagerank of node 89083 is: 1.08201e-05
Pagerank of node 89084 is: 8.73219e-06
Pagerank of node 89085 is: 1.11584e-05
Pagerank of node 89086 is: 8.51785e-06
Pagerank of node 89087 is: 9.87687e-06
Pagerank of node 89088 is: 1.10963e-05
Pagerank of node 89089 is: 9.20921e-06
Pagerank of node 89090 is: 1.04573e-05
Pagerank of node 89091 is: 1.36275e-05
Pagerank of node 89092 is: 8.2338e-06
Pagerank of node 89093 is: 1.07178e-05
Pagerank of node 89094 is: 1.23148e-05
Pagerank of node 89095 is: 1.19802e-05
Pagerank of node 89096 is: 9.37035e-06
Pagerank of node 89097 is: 9.95415e-06
Pagerank of node 89098 is: 7.51098e-06
Pagerank of node 89099 is: 1.24375e-05
Pagerank of node 89100 is: 1.07962e-05
Pagerank of node 89101 is: 1.13268e-05
Pagerank of node 89102 is: 9.53984e-06
Pagerank of node 89103 is: 1.06638e-05
Pagerank of node 89104 is: 8.95944e-06
Pagerank of node 89105 is: 7.22496e-06
Pagerank of node 89106 is: 1.17556e-05
Pagerank of node 89107 is: 1.04086e-05
Pagerank of node 89108 is: 8.38062e-06
Pagerank of node 89109 is: 1.19721e-05
Pagerank of node 89110 is: 9.96944e-06
Pagerank of node 89111 is: 1.08804e-05
Pagerank of node 89112 is: 8.80581e-06
Pagerank of node 89113 is: 1.05423e-05
Pagerank of node 89114 is: 9.90945e-06
Pagerank of node 89115 is: 9.49006e-06
Pagerank of node 89116 is: 1.20049e-05
Pagerank of node 89117 is: 1.03224e-05
Pagerank of node 89118 is: 1.14793e-05
Pagerank of node 89119 is: 9.99274e-06
Pagerank of node 89120 is: 9.64458e-06
Pagerank of node 89121 is: 1.03961e-05
Pagerank of node 89122 is: 8.29316e-06
Pagerank of node 89123 is: 1.28527e-05
Pagerank of node 89124 is: 6.76014e-06
Pagerank of node 89125 is: 9.16187e-06
Pagerank of node 89126 is: 9.29035e-06
Pagerank of node 89127 is: 6.80356e-06
Pagerank of node 89128 is: 9.1809e-06
Pagerank of node 89129 is: 1.03547e-05
Pagerank of node 89130 is: 1.31701e-05
Pagerank of node 89131 is: 8.30762e-06
Pagerank of node 89132 is: 1.25125e-05
Pagerank of node 89133 is: 9.70742e-06
Pagerank of node 89134 is: 1.02561e-05
Pagerank of node 89135 is: 8.70429e-06
Pagerank of node 89136 is: 9.96166e-06
Pagerank of node 89137 is: 1.07366e-05
Pagerank of node 89138 is: 8.81548e-06
Pagerank of node 89139 is: 1.03917e-05
Pagerank of node 89140 is: 1.08297e-05
Pagerank of node 89141 is: 7.07509e-06
Pagerank of node 89142 is: 8.8811e-06
Pagerank of node 89143 is: 7.98344e-06
Pagerank of node 89144 is: 9.54382e-06
Pagerank of node 89145 is: 7.68363e-06
Pagerank of node 89146 is: 1.34106e-05
Pagerank of node 89147 is: 9.20503e-06
Pagerank of node 89148 is: 7.59813e-06
Pagerank of node 89149 is: 9.88316e-06
Pagerank of node 89150 is: 6.4385e-06
Pagerank of node 89151 is: 9.2784e-06
Pagerank of node 89152 is: 1.11604e-05
Pagerank of node 89153 is: 1.30626e-05
Pagerank of node 89154 is: 1.35313e-05
Pagerank of node 89155 is: 7.97153e-06
Pagerank of node 89156 is: 1.20071e-05
Pagerank of node 89157 is: 1.24273e-05
Pagerank of node 89158 is: 7.11997e-06
Pagerank of node 89159 is: 1.28876e-05
Pagerank of node 89160 is: 1.44637e-05
Pagerank of node 89161 is: 1.1268e-05
Pagerank of node 89162 is: 8.44383e-06
Pagerank of node 89163 is: 9.25287e-06
Pagerank of node 89164 is: 9.56365e-06
Pagerank of node 89165 is: 1.03944e-05
Pagerank of node 89166 is: 1.08311e-05
Pagerank of node 89167 is: 1.02586e-05
Pagerank of node 89168 is: 1.1562e-05
Pagerank of node 89169 is: 1.11192e-05
Pagerank of node 89170 is: 9.18942e-06
Pagerank of node 89171 is: 1.22759e-05
Pagerank of node 89172 is: 1.43228e-05
Pagerank of node 89173 is: 9.95955e-06
Pagerank of node 89174 is: 1.15179e-05
Pagerank of node 89175 is: 1.11773e-05
Pagerank of node 89176 is: 8.33633e-06
Pagerank of node 89177 is: 1.04169e-05
Pagerank of node 89178 is: 9.96608e-06
Pagerank of node 89179 is: 1.30639e-05
Pagerank of node 89180 is: 1.15845e-05
Pagerank of node 89181 is: 1.38111e-05
Pagerank of node 89182 is: 1.16415e-05
Pagerank of node 89183 is: 7.16235e-06
Pagerank of node 89184 is: 1.00113e-05
Pagerank of node 89185 is: 8.06837e-06
Pagerank of node 89186 is: 1.00367e-05
Pagerank of node 89187 is: 7.93834e-06
Pagerank of node 89188 is: 1.24076e-05
Pagerank of node 89189 is: 7.28987e-06
Pagerank of node 89190 is: 5.63435e-06
Pagerank of node 89191 is: 9.25362e-06
Pagerank of node 89192 is: 8.31697e-06
Pagerank of node 89193 is: 1.26424e-05
Pagerank of node 89194 is: 1.16941e-05
Pagerank of node 89195 is: 7.58015e-06
Pagerank of node 89196 is: 9.55066e-06
Pagerank of node 89197 is: 1.0782e-05
Pagerank of node 89198 is: 9.72718e-06
Pagerank of node 89199 is: 7.21534e-06
Pagerank of node 89200 is: 8.02597e-06
Pagerank of node 89201 is: 8.00847e-06
Pagerank of node 89202 is: 1.03297e-05
Pagerank of node 89203 is: 1.0041e-05
Pagerank of node 89204 is: 9.55603e-06
Pagerank of node 89205 is: 8.73008e-06
Pagerank of node 89206 is: 1.00191e-05
Pagerank of node 89207 is: 1.02792e-05
Pagerank of node 89208 is: 8.76171e-06
Pagerank of node 89209 is: 1.11362e-05
Pagerank of node 89210 is: 7.63267e-06
Pagerank of node 89211 is: 8.11054e-06
Pagerank of node 89212 is: 9.38899e-06
Pagerank of node 89213 is: 1.08489e-05
Pagerank of node 89214 is: 6.72991e-06
Pagerank of node 89215 is: 1.12288e-05
Pagerank of node 89216 is: 8.70652e-06
Pagerank of node 89217 is: 1.12059e-05
Pagerank of node 89218 is: 7.99832e-06
Pagerank of node 89219 is: 9.59568e-06
Pagerank of node 89220 is: 7.8948e-06
Pagerank of node 89221 is: 1.18967e-05
Pagerank of node 89222 is: 9.11086e-06
Pagerank of node 89223 is: 1.13883e-05
Pagerank of node 89224 is: 9.09275e-06
Pagerank of node 89225 is: 1.11195e-05
Pagerank of node 89226 is: 8.42956e-06
Pagerank of node 89227 is: 1.20926e-05
Pagerank of node 89228 is: 9.80392e-06
Pagerank of node 89229 is: 1.24056e-05
Pagerank of node 89230 is: 1.32826e-05
Pagerank of node 89231 is: 9.74182e-06
Pagerank of node 89232 is: 1.31134e-05
Pagerank of node 89233 is: 9.81193e-06
Pagerank of node 89234 is: 1.15718e-05
Pagerank of node 89235 is: 6.41084e-06
Pagerank of node 89236 is: 1.04176e-05
Pagerank of node 89237 is: 1.08649e-05
Pagerank of node 89238 is: 1.08274e-05
Pagerank of node 89239 is: 1.2641e-05
Pagerank of node 89240 is: 9.78425e-06
Pagerank of node 89241 is: 1.24238e-05
Pagerank of node 89242 is: 1.14952e-05
Pagerank of node 89243 is: 1.0317e-05
Pagerank of node 89244 is: 1.12284e-05
Pagerank of node 89245 is: 1.35569e-05
Pagerank of node 89246 is: 6.76357e-06
Pagerank of node 89247 is: 9.61337e-06
Pagerank of node 89248 is: 1.10924e-05
Pagerank of node 89249 is: 1.20078e-05
Pagerank of node 89250 is: 9.6175e-06
Pagerank of node 89251 is: 9.60309e-06
Pagerank of node 89252 is: 1.20218e-05
Pagerank of node 89253 is: 1.1627e-05
Pagerank of node 89254 is: 9.89695e-06
Pagerank of node 89255 is: 1.07345e-05
Pagerank of node 89256 is: 8.27176e-06
Pagerank of node 89257 is: 1.16243e-05
Pagerank of node 89258 is: 1.19461e-05
Pagerank of node 89259 is: 7.12545e-06
Pagerank of node 89260 is: 1.11617e-05
Pagerank of node 89261 is: 1.2113e-05
Pagerank of node 89262 is: 9.10395e-06
Pagerank of node 89263 is: 8.14679e-06
Pagerank of node 89264 is: 8.14007e-06
Pagerank of node 89265 is: 7.21815e-06
Pagerank of node 89266 is: 1.03375e-05
Pagerank of node 89267 is: 8.10579e-06
Pagerank of node 89268 is: 8.018e-06
Pagerank of node 89269 is: 1.36593e-05
Pagerank of node 89270 is: 1.29455e-05
Pagerank of node 89271 is: 7.10762e-06
Pagerank of node 89272 is: 1.0904e-05
Pagerank of node 89273 is: 7.67049e-06
Pagerank of node 89274 is: 7.63135e-06
Pagerank of node 89275 is: 8.81722e-06
Pagerank of node 89276 is: 8.46894e-06
Pagerank of node 89277 is: 8.41049e-06
Pagerank of node 89278 is: 1.09038e-05
Pagerank of node 89279 is: 1.31806e-05
Pagerank of node 89280 is: 1.07159e-05
Pagerank of node 89281 is: 1.12592e-05
Pagerank of node 89282 is: 1.02971e-05
Pagerank of node 89283 is: 7.53616e-06
Pagerank of node 89284 is: 1.00243e-05
Pagerank of node 89285 is: 8.32431e-06
Pagerank of node 89286 is: 9.18673e-06
Pagerank of node 89287 is: 1.05093e-05
Pagerank of node 89288 is: 1.16313e-05
Pagerank of node 89289 is: 1.00536e-05
Pagerank of node 89290 is: 9.03042e-06
Pagerank of node 89291 is: 8.86851e-06
Pagerank of node 89292 is: 1.01051e-05
Pagerank of node 89293 is: 7.63851e-06
Pagerank of node 89294 is: 8.80499e-06
Pagerank of node 89295 is: 1.19865e-05
Pagerank of node 89296 is: 1.18276e-05
Pagerank of node 89297 is: 9.45135e-06
Pagerank of node 89298 is: 9.89577e-06
Pagerank of node 89299 is: 1.05341e-05
Pagerank of node 89300 is: 9.26363e-06
Pagerank of node 89301 is: 9.35965e-06
Pagerank of node 89302 is: 9.54739e-06
Pagerank of node 89303 is: 1.01762e-05
Pagerank of node 89304 is: 9.18735e-06
Pagerank of node 89305 is: 9.5307e-06
Pagerank of node 89306 is: 9.20152e-06
Pagerank of node 89307 is: 8.779e-06
Pagerank of node 89308 is: 7.2266e-06
Pagerank of node 89309 is: 6.80746e-06
Pagerank of node 89310 is: 1.05084e-05
Pagerank of node 89311 is: 1.03774e-05
Pagerank of node 89312 is: 8.06023e-06
Pagerank of node 89313 is: 1.0832e-05
Pagerank of node 89314 is: 8.43785e-06
Pagerank of node 89315 is: 9.31565e-06
Pagerank of node 89316 is: 1.08923e-05
Pagerank of node 89317 is: 1.14823e-05
Pagerank of node 89318 is: 9.63879e-06
Pagerank of node 89319 is: 9.6881e-06
Pagerank of node 89320 is: 1.16668e-05
Pagerank of node 89321 is: 1.22947e-05
Pagerank of node 89322 is: 1.4945e-05
Pagerank of node 89323 is: 1.26171e-05
Pagerank of node 89324 is: 1.1444e-05
Pagerank of node 89325 is: 1.27779e-05
Pagerank of node 89326 is: 9.93283e-06
Pagerank of node 89327 is: 1.04434e-05
Pagerank of node 89328 is: 6.80117e-06
Pagerank of node 89329 is: 1.08361e-05
Pagerank of node 89330 is: 8.36837e-06
Pagerank of node 89331 is: 1.03621e-05
Pagerank of node 89332 is: 1.20763e-05
Pagerank of node 89333 is: 1.24702e-05
Pagerank of node 89334 is: 8.09901e-06
Pagerank of node 89335 is: 8.74507e-06
Pagerank of node 89336 is: 1.12334e-05
Pagerank of node 89337 is: 1.02461e-05
Pagerank of node 89338 is: 1.20017e-05
Pagerank of node 89339 is: 8.01347e-06
Pagerank of node 89340 is: 7.76592e-06
Pagerank of node 89341 is: 1.10842e-05
Pagerank of node 89342 is: 8.81863e-06
Pagerank of node 89343 is: 9.28463e-06
Pagerank of node 89344 is: 6.79242e-06
Pagerank of node 89345 is: 1.08346e-05
Pagerank of node 89346 is: 1.07006e-05
Pagerank of node 89347 is: 9.55446e-06
Pagerank of node 89348 is: 9.93095e-06
Pagerank of node 89349 is: 1.27333e-05
Pagerank of node 89350 is: 1.08481e-05
Pagerank of node 89351 is: 9.25366e-06
Pagerank of node 89352 is: 7.93904e-06
Pagerank of node 89353 is: 8.35285e-06
Pagerank of node 89354 is: 1.38531e-05
Pagerank of node 89355 is: 1.34079e-05
Pagerank of node 89356 is: 1.15088e-05
Pagerank of node 89357 is: 1.20244e-05
Pagerank of node 89358 is: 6.73394e-06
Pagerank of node 89359 is: 1.07717e-05
Pagerank of node 89360 is: 9.60348e-06
Pagerank of node 89361 is: 7.63549e-06
Pagerank of node 89362 is: 1.28312e-05
Pagerank of node 89363 is: 1.23926e-05
Pagerank of node 89364 is: 1.04138e-05
Pagerank of node 89365 is: 6.36158e-06
Pagerank of node 89366 is: 1.09135e-05
Pagerank of node 89367 is: 9.67346e-06
Pagerank of node 89368 is: 9.53751e-06
